Wrist_x,Wrist_y,Wrist_z,Palm_x,Palm_y,Palm_z,thumb_base_x,thumb_base_y,thumb_base_z,thumb_first_joint_x,thumb_first_joint_y,thumb_first_joint_z,thumb_second_joint_x,thumb_second_joint_y,thumb_second_joint_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_base_x,index_base_y,index_base_z,index_first_joint_x,index_first_joint_y,index_first_joint_z,index_second_joint_x,index_second_joint_y,index_second_joint_z,index_tip_x,index_tip_y,index_tip_z,middle_base_x,middle_base_y,middle_base_z,middle_first_joint_x,middle_first_joint_y,middle_first_joint_z,middle_second_joint_x,middle_second_joint_y,middle_second_joint_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_base_x,ring_base_y,ring_base_z,ring_first_joint_x,ring_first_joint_y,ring_first_joint_z,ring_second_joint_x,ring_second_joint_y,ring_second_joint_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_base_x,pinky_base_y,pinky_base_z,pinky_first_joint_x,pinky_first_joint_y,pinky_first_joint_z,pinky_second_joint_x,pinky_second_joint_y,pinky_second_joint_z,pinky_tip_x,pinky_tip_y,pinky_tip_z
0.4553455,-0.32716947,0.507302,0.4358743,-0.26742578,0.478086,0.42178308,-0.30194606,0.48646,0.39831366,-0.28063066,0.453563,0.36396864,-0.25855332,0.424801,0.34195939,-0.23807925,0.406957,0.36951485,-0.19766254,0.42919,0.36113678,-0.15883864,0.410399,0.35617642,-0.13907072,0.401003,0.34873869,-0.12060468,0.392462,0.40131171,-0.20102509,0.442331,0.38628142,-0.16708903,0.407657,0.37925704,-0.18088633,0.38743,0.37086845,-0.19273572,0.385509,0.42947072,-0.20672236,0.454773,0.41867154,-0.18825918,0.417705,0.40144879,-0.20052079,0.39874,0.3904883,-0.20984169,0.395739,0.46748784,-0.21996482,0.473247,0.45412981,-0.21980141,0.441551,0.43798053,-0.22661309,0.426987,0.42769902,-0.22701129,0.424258
0.45183664,-0.31974718,0.498559,0.43069856,-0.26376406,0.470023,0.41827068,-0.29609451,0.477387,0.39420292,-0.2768079,0.444261,0.36012255,-0.25472032,0.415398,0.33840222,-0.23442308,0.397761,0.36536514,-0.19471201,0.421298,0.35482892,-0.15628426,0.402725,0.34973625,-0.1366815,0.393439,0.34516817,-0.11853587,0.384996,0.39740722,-0.19809853,0.435102,0.38439408,-0.16548487,0.401091,0.37477962,-0.17927544,0.381251,0.36915936,-0.19123894,0.379298,0.42569975,-0.20378354,0.44805,0.41685172,-0.18665488,0.411388,0.39990256,-0.19897285,0.392631,0.38873638,-0.20882159,0.389521,0.46372242,-0.21694653,0.467058,0.44815536,-0.22318432,0.435775,0.4315566,-0.22597293,0.421402,0.42192283,-0.22426323,0.418615
0.4444873,-0.31090421,0.485664,0.41987475,-0.25669372,0.45574,0.40921664,-0.28895543,0.464339,0.37791574,-0.26699757,0.431124,0.34880318,-0.24681039,0.402317,0.32807582,-0.22703249,0.384786,0.35853587,-0.18826676,0.405687,0.34737813,-0.14831431,0.386774,0.34256224,-0.1285197,0.377318,0.33463088,-0.11212736,0.368721,0.39003728,-0.19142444,0.419118,0.37333058,-0.15329153,0.383988,0.36513679,-0.16566971,0.363496,0.36016035,-0.17856523,0.360831,0.41777104,-0.19693564,0.431839,0.41015104,-0.181268,0.394261,0.3912144,-0.19325861,0.375034,0.37515088,-0.20200956,0.371197,0.45492762,-0.20988223,0.450735,0.4385516,-0.21610622,0.418685,0.42018409,-0.22132981,0.403959,0.40779323,-0.21511313,0.400619
0.44068875,-0.3080846,0.479111,0.41820215,-0.25537504,0.449558,0.40575167,-0.28668798,0.457621,0.37374217,-0.26429801,0.424293,0.3445408,-0.24348376,0.395495,0.32369093,-0.22297283,0.377654,0.35520998,-0.18659562,0.399616,0.34371305,-0.14605476,0.380448,0.33890876,-0.12615172,0.370864,0.33509705,-0.10818034,0.362151,0.38672753,-0.18999698,0.413392,0.37048389,-0.15147288,0.378622,0.36272196,-0.16362032,0.35834,0.35767337,-0.17656981,0.355667,0.4144271,-0.1956935,0.426376,0.40770383,-0.17958429,0.389022,0.38865576,-0.19152896,0.369911,0.37538515,-0.2015125,0.366026,0.45143575,-0.20883167,0.445545,0.43589097,-0.21464123,0.413722,0.41745732,-0.22014507,0.3991,0.40696815,-0.21688761,0.395737
0.42841942,-0.30097751,0.462891,0.40755899,-0.24997004,0.435535,0.39470482,-0.2801735,0.441792,0.36455001,-0.25682023,0.408735,0.33502523,-0.23302034,0.380028,0.31388192,-0.21319224,0.363293,0.34722936,-0.18111177,0.387872,0.33645985,-0.14145713,0.367613,0.33097155,-0.12172149,0.357484,0.32532677,-0.10351557,0.348276,0.37893727,-0.18537849,0.402057,0.36509491,-0.14826649,0.36904,0.35787169,-0.16100017,0.349779,0.35413656,-0.17478864,0.348329,0.40668346,-0.19176226,0.415255,0.40219765,-0.16367101,0.379392,0.38526195,-0.1764752,0.361043,0.37130722,-0.18705524,0.358431,0.44348977,-0.20568368,0.434425,0.42921792,-0.21165378,0.403827,0.41426611,-0.21969419,0.389769,0.40270538,-0.21644377,0.387368
0.4229741,-0.29801617,0.453958,0.4014879,-0.2463735,0.426311,0.38920286,-0.27761392,0.433184,0.35821369,-0.25321662,0.400343,0.32850429,-0.23010702,0.371731,0.30769226,-0.20872572,0.354909,0.34037525,-0.1766718,0.378793,0.32793291,-0.13940693,0.357006,0.32138199,-0.1198408,0.346112,0.31512281,-0.10078898,0.336208,0.37191705,-0.18098839,0.392476,0.35911012,-0.14644033,0.359117,0.34978823,-0.15859147,0.339658,0.34648238,-0.17236382,0.338404,0.40114677,-0.18781117,0.405277,0.39477487,-0.16076112,0.369255,0.37596434,-0.17251976,0.350825,0.3625106,-0.1828234,0.348482,0.43841408,-0.20159191,0.424001,0.42110654,-0.20793882,0.393204,0.40479825,-0.21443599,0.379054,0.39609908,-0.21336237,0.376834
0.42124387,-0.29864376,0.449223,0.39873509,-0.24582124,0.420494,0.38576138,-0.27602219,0.428151,0.35496493,-0.25354029,0.395092,0.32495951,-0.23107212,0.36649,0.30440256,-0.20819662,0.350268,0.33514841,-0.17592252,0.371729,0.32142211,-0.14043728,0.346899,0.31453834,-0.12152554,0.334485,0.30835966,-0.10408964,0.323198,0.36709789,-0.1799012,0.385335,0.3522635,-0.14508596,0.351132,0.34343931,-0.15772288,0.33118,0.3391071,-0.17085301,0.329247,0.39524539,-0.18609175,0.398134,0.38738693,-0.15882453,0.361355,0.36971924,-0.17111828,0.342538,0.35567509,-0.18099425,0.339471,0.43293052,-0.19989783,0.416982,0.41630629,-0.20646633,0.385579,0.39956484,-0.21235362,0.37115,0.39050641,-0.21037575,0.368388
0.42000272,-0.29559155,0.447505,0.3966195,-0.24321037,0.41663,0.38544159,-0.27501334,0.426051,0.35962298,-0.25392925,0.392785,0.32895392,-0.23350825,0.364113,0.30415257,-0.2105199,0.3475,0.33166356,-0.17619536,0.365637,0.31772703,-0.13909595,0.341997,0.31087646,-0.12014324,0.330177,0.30473015,-0.10263611,0.319432,0.36316826,-0.17867402,0.378844,0.34642231,-0.14412129,0.342978,0.33745957,-0.15575922,0.322056,0.33256893,-0.16809768,0.318838,0.3910753,-0.18358282,0.391434,0.38199973,-0.15841459,0.353247,0.36348335,-0.17013467,0.33371,0.34676688,-0.17676803,0.3293,0.42874554,-0.19574485,0.410283,0.41495281,-0.19899163,0.377734,0.39893414,-0.20549798,0.36278,0.38504947,-0.20540253,0.359006
0.41492676,-0.29249606,0.439313,0.39078481,-0.23997506,0.407818,0.37960792,-0.27144109,0.416912,0.3520471,-0.25350529,0.383172,0.32178558,-0.23319886,0.35435,0.2987374,-0.20935933,0.338645,0.32682154,-0.17588477,0.355187,0.31215759,-0.13861764,0.330467,0.30495355,-0.11958462,0.318106,0.295542,-0.10014534,0.30687,0.35695825,-0.17595214,0.369272,0.34319402,-0.14522984,0.333288,0.33489874,-0.15694972,0.312297,0.32672386,-0.1654965,0.30769,0.38498121,-0.18011561,0.38262,0.37918801,-0.16098926,0.344059,0.35767206,-0.16966512,0.32433,0.34035054,-0.17552479,0.318316,0.42280568,-0.19120766,0.402456,0.40803687,-0.19718882,0.369788,0.39179499,-0.2032424,0.354778,0.37713744,-0.20121783,0.349852
0.41179414,-0.291369,0.433533,0.38729477,-0.24172804,0.401129,0.37502338,-0.26943296,0.410804,0.34895816,-0.25808632,0.377034,0.32012512,-0.23882329,0.348148,0.29775399,-0.21867147,0.329742,0.32196578,-0.17974345,0.34736,0.30690473,-0.14269541,0.320823,0.29949802,-0.12386723,0.307554,0.29285266,-0.10653751,0.295492,0.35283996,-0.1809451,0.361473,0.33880684,-0.14953478,0.324975,0.33003633,-0.16044654,0.303684,0.32261538,-0.17013975,0.298116,0.38013505,-0.18474169,0.374894,0.37374721,-0.16449264,0.33586,0.35385793,-0.17477124,0.315889,0.33310865,-0.17570426,0.308829,0.41691495,-0.19541058,0.394926,0.40346501,-0.2020858,0.361941,0.38644994,-0.20706767,0.346785,0.37204575,-0.20101446,0.341091
0.41125704,-0.29183938,0.431893,0.38613131,-0.2462465,0.398362,0.37681567,-0.27319388,0.408809,0.34912791,-0.25740528,0.375539,0.32067378,-0.236298,0.346522,0.30021846,-0.21586867,0.328279,0.31909546,-0.18596894,0.343239,0.29853017,-0.14860018,0.314815,0.29124571,-0.13265027,0.300602,0.28502075,-0.11822358,0.287682,0.34990734,-0.18594504,0.357327,0.33559346,-0.15365897,0.320306,0.32621135,-0.16054066,0.29871,0.31707427,-0.16919242,0.291759,0.37728804,-0.18864244,0.370789,0.37152569,-0.17420717,0.331301,0.34955268,-0.18300304,0.311098,0.32704893,-0.18288813,0.302536,0.41359095,-0.1956332,0.391004,0.40019766,-0.20174309,0.357758,0.38304258,-0.20658851,0.342483,0.36782514,-0.20272399,0.335691
